2022-10-20 22:26:44,929 - basicLogger - INFO - Start Periodic Processing
2022-10-20 22:26:44,938 - basicLogger - INFO - 2022-10-13 00:00:00
2022-10-20 22:26:44,956 - basicLogger - INFO - Number of ride data events received: 0
2022-10-20 22:26:44,956 - basicLogger - DEBUG - []
2022-10-20 22:26:44,966 - basicLogger - INFO - Number of heartrate data events received: 0
2022-10-20 22:26:44,966 - basicLogger - DEBUG - []
2022-10-20 22:26:44,966 - basicLogger - DEBUG - Updated statistics - Number of Ride Readings: 102

                    Number of HR Readings 5000
 Max Speed Reading 20
 Max HR Reading 200
2022-10-20 22:26:49,930 - basicLogger - INFO - Start Periodic Processing
2022-10-20 22:26:49,932 - basicLogger - INFO - 2022-10-13 00:00:00
2022-10-20 22:26:49,949 - basicLogger - INFO - Number of ride data events received: 0
2022-10-20 22:26:49,949 - basicLogger - DEBUG - []
2022-10-20 22:26:49,963 - basicLogger - INFO - Number of heartrate data events received: 0
2022-10-20 22:26:49,963 - basicLogger - DEBUG - []
2022-10-20 22:26:49,963 - basicLogger - DEBUG - Updated statistics - Number of Ride Readings: 102

                    Number of HR Readings 5000
 Max Speed Reading 20
 Max HR Reading 200
2022-10-20 22:27:22,652 - basicLogger - INFO - Start Periodic Processing
2022-10-20 22:27:22,660 - basicLogger - INFO - 2022-10-13 00:00:00
2022-10-20 22:27:22,679 - basicLogger - INFO - Number of ride data events received: 0
2022-10-20 22:27:22,679 - basicLogger - DEBUG - []
2022-10-20 22:27:22,688 - basicLogger - INFO - Number of heartrate data events received: 0
2022-10-20 22:27:22,689 - basicLogger - DEBUG - []
2022-10-20 22:27:22,689 - basicLogger - DEBUG - Updated statistics - Number of Ride Readings: 102

                    Number of HR Readings 5000
 Max Speed Reading 20
 Max HR Reading 200
2022-10-20 22:27:27,653 - basicLogger - INFO - Start Periodic Processing
2022-10-20 22:27:27,654 - basicLogger - INFO - 2022-10-20 22:27:22.652300
2022-10-20 22:27:27,667 - basicLogger - INFO - Number of ride data events received: 0
2022-10-20 22:27:27,668 - basicLogger - DEBUG - []
2022-10-20 22:27:27,675 - basicLogger - INFO - Number of heartrate data events received: 0
2022-10-20 22:27:27,675 - basicLogger - DEBUG - []
2022-10-20 22:27:27,675 - basicLogger - DEBUG - Updated statistics - Number of Ride Readings: 102

                    Number of HR Readings 5000
 Max Speed Reading 20
 Max HR Reading 200
2022-10-20 22:31:15,575 - basicLogger - INFO - Start Periodic Processing
